user_id,campaign_id,category,event_type,occurred_at
user-0061,611,Văn hóa,VIEW,2025-11-18T22:00:00+00:00
user-0045,159,Y tế,FOLLOW,2025-11-19T00:00:00+00:00
user-0166,8,Văn hóa,VIEW,2025-11-19T02:00:00+00:00
user-0286,548,Giáo dục,SEARCH,2025-11-19T04:00:00+00:00
user-0012,452,Công nghệ,SEARCH,2025-11-19T06:00:00+00:00
user-0077,13,Y tế,VIEW,2025-11-19T08:00:00+00:00
user-0141,715,Văn hóa,VIEW,2025-11-19T10:00:00+00:00
user-0085,867,Công nghệ,SEARCH,2025-11-19T12:00:00+00:00
user-0210,435,Môi trường,VIEW,2025-11-19T14:00:00+00:00
user-0193,1000,Khởi nghiệp,FOLLOW,2025-11-19T16:00:00+00:00
user-0023,221,Giáo dục,SEARCH,2025-11-19T18:00:00+00:00
user-0072,190,Khởi nghiệp,VIEW,2025-11-19T20:00:00+00:00
user-0181,730,Văn hóa,VIEW,2025-11-19T22:00:00+00:00
user-0105,63,Khởi nghiệp,SEARCH,2025-11-20T00:00:00+00:00
user-0073,555,Văn hóa,FOLLOW,2025-11-20T02:00:00+00:00
user-0107,618,Công nghệ,VIEW,2025-11-20T04:00:00+00:00
user-0122,728,Môi trường,VIEW,2025-11-20T06:00:00+00:00
user-0296,378,Y tế,SEARCH,2025-11-20T08:00:00+00:00
user-0227,99,Y tế,VIEW,2025-11-20T10:00:00+00:00
user-0253,707,Giáo dục,SEARCH,2025-11-20T12:00:00+00:00
user-0280,270,Khởi nghiệp,CONTRIBUTE,2025-11-20T14:00:00+00:00
user-0118,14,Môi trường,VIEW,2025-11-20T16:00:00+00:00
user-0239,139,Giáo dục,VIEW,2025-11-20T18:00:00+00:00
user-0122,761,Y tế,SEARCH,2025-11-20T20:00:00+00:00
user-0296,137,Khởi nghiệp,CONTRIBUTE,2025-11-20T22:00:00+00:00
user-0208,472,Khởi nghiệp,VIEW,2025-11-21T00:00:00+00:00
user-0111,878,Công nghệ,FOLLOW,2025-11-21T02:00:00+00:00
user-0266,711,Giáo dục,VIEW,2025-11-21T04:00:00+00:00
user-0152,856,Giáo dục,VIEW,2025-11-21T06:00:00+00:00
user-0293,545,Môi trường,SEARCH,2025-11-21T08:00:00+00:00
user-0050,128,Văn hóa,VIEW,2025-11-21T10:00:00+00:00
user-0020,899,Y tế,VIEW,2025-11-21T12:00:00+00:00
user-0010,296,Môi trường,FOLLOW,2025-11-21T14:00:00+00:00
user-0127,821,Khởi nghiệp,VIEW,2025-11-21T16:00:00+00:00
user-0106,151,Khởi nghiệp,VIEW,2025-11-21T18:00:00+00:00
user-0084,629,Khởi nghiệp,CONTRIBUTE,2025-11-21T20:00:00+00:00
user-0098,255,Văn hóa,VIEW,2025-11-21T22:00:00+00:00
user-0011,61,Giáo dục,VIEW,2025-11-22T00:00:00+00:00
user-0294,996,Môi trường,VIEW,2025-11-22T02:00:00+00:00
user-0093,15,Khởi nghiệp,SEARCH,2025-11-22T04:00:00+00:00
user-0239,621,Khởi nghiệp,CONTRIBUTE,2025-11-22T06:00:00+00:00
user-0247,858,Giáo dục,VIEW,2025-11-22T08:00:00+00:00
user-0271,662,Y tế,VIEW,2025-11-22T10:00:00+00:00
user-0276,588,Văn hóa,FOLLOW,2025-11-22T12:00:00+00:00
user-0280,883,Khởi nghiệp,VIEW,2025-11-22T14:00:00+00:00
user-0079,763,Môi trường,SEARCH,2025-11-22T16:00:00+00:00
user-0044,464,Công nghệ,VIEW,2025-11-22T18:00:00+00:00
user-0262,246,Khởi nghiệp,VIEW,2025-11-22T20:00:00+00:00
user-0146,477,Văn hóa,VIEW,2025-11-22T22:00:00+00:00
user-0151,749,Khởi nghiệp,VIEW,2025-11-23T00:00:00+00:00
user-0133,14,Môi trường,SEARCH,2025-11-23T02:00:00+00:00
user-0170,932,Công nghệ,VIEW,2025-11-23T04:00:00+00:00
user-0188,545,Môi trường,FOLLOW,2025-11-23T06:00:00+00:00
user-0063,819,Môi trường,VIEW,2025-11-23T08:00:00+00:00
user-0193,185,Công nghệ,VIEW,2025-11-23T10:00:00+00:00
user-0222,222,Giáo dục,VIEW,2025-11-23T12:00:00+00:00
user-0186,548,Giáo dục,VIEW,2025-11-23T14:00:00+00:00
user-0207,365,Môi trường,VIEW,2025-11-23T16:00:00+00:00
user-0270,887,Văn hóa,VIEW,2025-11-23T18:00:00+00:00
user-0100,325,Môi trường,VIEW,2025-11-23T20:00:00+00:00
user-0185,959,Văn hóa,SEARCH,2025-11-23T22:00:00+00:00
user-0256,534,Khởi nghiệp,VIEW,2025-11-24T00:00:00+00:00
user-0040,496,Khởi nghiệp,SEARCH,2025-11-24T02:00:00+00:00
user-0132,33,Y tế,VIEW,2025-11-24T04:00:00+00:00
user-0182,650,Văn hóa,VIEW,2025-11-24T06:00:00+00:00
user-0265,372,Môi trường,VIEW,2025-11-24T08:00:00+00:00
user-0027,674,Công nghệ,VIEW,2025-11-24T10:00:00+00:00
user-0028,137,Khởi nghiệp,VIEW,2025-11-24T12:00:00+00:00
user-0194,962,Khởi nghiệp,VIEW,2025-11-24T14:00:00+00:00
user-0297,376,Môi trường,VIEW,2025-11-24T16:00:00+00:00
user-0066,347,Văn hóa,VIEW,2025-11-24T18:00:00+00:00
user-0215,962,Khởi nghiệp,VIEW,2025-11-24T20:00:00+00:00
user-0171,125,Khởi nghiệp,VIEW,2025-11-24T22:00:00+00:00
user-0147,305,Công nghệ,VIEW,2025-11-25T00:00:00+00:00
user-0202,767,Môi trường,SEARCH,2025-11-25T02:00:00+00:00
user-0017,64,Y tế,FOLLOW,2025-11-25T04:00:00+00:00
user-0066,187,Khởi nghiệp,VIEW,2025-11-25T06:00:00+00:00
user-0067,476,Môi trường,VIEW,2025-11-25T08:00:00+00:00
user-0146,509,Văn hóa,SEARCH,2025-11-25T10:00:00+00:00
user-0228,394,Văn hóa,SEARCH,2025-11-25T12:00:00+00:00
user-0184,864,Giáo dục,SEARCH,2025-11-25T14:00:00+00:00
user-0126,152,Môi trường,VIEW,2025-11-25T16:00:00+00:00
user-0035,197,Văn hóa,FOLLOW,2025-11-25T18:00:00+00:00
user-0019,160,Văn hóa,VIEW,2025-11-25T20:00:00+00:00
user-0235,994,Công nghệ,VIEW,2025-11-25T22:00:00+00:00
user-0022,830,Văn hóa,VIEW,2025-11-26T00:00:00+00:00
user-0065,415,Văn hóa,VIEW,2025-11-26T02:00:00+00:00
user-0071,476,Môi trường,VIEW,2025-11-26T04:00:00+00:00
user-0147,496,Khởi nghiệp,VIEW,2025-11-26T06:00:00+00:00
user-0142,37,Khởi nghiệp,SEARCH,2025-11-26T08:00:00+00:00
user-0263,49,Giáo dục,SEARCH,2025-11-26T10:00:00+00:00
user-0006,753,Giáo dục,SEARCH,2025-11-26T12:00:00+00:00
user-0051,902,Khởi nghiệp,VIEW,2025-11-26T14:00:00+00:00
user-0226,37,Khởi nghiệp,VIEW,2025-11-26T16:00:00+00:00
user-0103,344,Khởi nghiệp,VIEW,2025-11-26T18:00:00+00:00
user-0290,524,Y tế,VIEW,2025-11-26T20:00:00+00:00
user-0232,83,Y tế,VIEW,2025-11-26T22:00:00+00:00
user-0272,281,Giáo dục,VIEW,2025-11-27T00:00:00+00:00
user-0014,763,Môi trường,VIEW,2025-11-27T02:00:00+00:00
user-0123,128,Văn hóa,SEARCH,2025-11-27T04:00:00+00:00
user-0285,354,Giáo dục,VIEW,2025-11-27T06:00:00+00:00
user-0101,434,Môi trường,SEARCH,2025-11-27T08:00:00+00:00
user-0034,879,Văn hóa,VIEW,2025-11-27T10:00:00+00:00
user-0207,843,Công nghệ,VIEW,2025-11-27T12:00:00+00:00
user-0111,742,Công nghệ,FOLLOW,2025-11-27T14:00:00+00:00
user-0253,182,Môi trường,VIEW,2025-11-27T16:00:00+00:00
user-0262,980,Khởi nghiệp,VIEW,2025-11-27T18:00:00+00:00
user-0018,690,Môi trường,FOLLOW,2025-11-27T20:00:00+00:00
user-0223,250,Công nghệ,SEARCH,2025-11-27T22:00:00+00:00
user-0117,949,Văn hóa,VIEW,2025-11-28T00:00:00+00:00
user-0117,509,Văn hóa,VIEW,2025-11-28T02:00:00+00:00
user-0179,340,Y tế,VIEW,2025-11-28T04:00:00+00:00
user-0089,822,Môi trường,CONTRIBUTE,2025-11-28T06:00:00+00:00
user-0201,414,Khởi nghiệp,VIEW,2025-11-28T08:00:00+00:00
user-0023,602,Giáo dục,SEARCH,2025-11-28T10:00:00+00:00
user-0253,547,Môi trường,VIEW,2025-11-28T12:00:00+00:00
user-0169,940,Môi trường,FOLLOW,2025-11-28T14:00:00+00:00
user-0036,323,Công nghệ,FOLLOW,2025-11-28T16:00:00+00:00
user-0078,783,Y tế,VIEW,2025-11-28T18:00:00+00:00
user-0294,756,Văn hóa,SEARCH,2025-11-28T20:00:00+00:00
user-0250,169,Giáo dục,VIEW,2025-11-28T22:00:00+00:00
user-0084,550,Khởi nghiệp,FOLLOW,2025-11-29T00:00:00+00:00
user-0195,531,Môi trường,SEARCH,2025-11-29T02:00:00+00:00
user-0228,252,Giáo dục,VIEW,2025-11-29T04:00:00+00:00
user-0135,819,Môi trường,FOLLOW,2025-11-29T06:00:00+00:00
user-0150,925,Văn hóa,SEARCH,2025-11-29T08:00:00+00:00
user-0291,300,Y tế,VIEW,2025-11-29T10:00:00+00:00
user-0038,704,Y tế,SEARCH,2025-11-29T12:00:00+00:00
user-0125,149,Văn hóa,VIEW,2025-11-29T14:00:00+00:00
user-0256,881,Khởi nghiệp,VIEW,2025-11-29T16:00:00+00:00
user-0122,614,Môi trường,VIEW,2025-11-29T18:00:00+00:00
user-0143,473,Công nghệ,VIEW,2025-11-29T20:00:00+00:00
user-0010,90,Môi trường,VIEW,2025-11-29T22:00:00+00:00
user-0220,596,Khởi nghiệp,VIEW,2025-11-30T00:00:00+00:00
user-0127,617,Y tế,SEARCH,2025-11-30T02:00:00+00:00
user-0105,596,Khởi nghiệp,VIEW,2025-11-30T04:00:00+00:00
user-0290,918,Khởi nghiệp,VIEW,2025-11-30T06:00:00+00:00
user-0268,963,Khởi nghiệp,VIEW,2025-11-30T08:00:00+00:00
user-0138,24,Giáo dục,SEARCH,2025-11-30T10:00:00+00:00
user-0185,871,Văn hóa,VIEW,2025-11-30T12:00:00+00:00
user-0062,515,Y tế,VIEW,2025-11-30T14:00:00+00:00
user-0134,497,Văn hóa,SEARCH,2025-11-30T16:00:00+00:00
user-0201,955,Môi trường,SEARCH,2025-11-30T18:00:00+00:00
user-0158,986,Giáo dục,VIEW,2025-11-30T20:00:00+00:00
user-0041,431,Văn hóa,VIEW,2025-11-30T22:00:00+00:00
user-0210,880,Môi trường,VIEW,2025-12-01T00:00:00+00:00
user-0244,763,Môi trường,VIEW,2025-12-01T02:00:00+00:00
user-0166,901,Văn hóa,VIEW,2025-12-01T04:00:00+00:00
user-0087,544,Giáo dục,VIEW,2025-12-01T06:00:00+00:00
user-0059,568,Văn hóa,CONTRIBUTE,2025-12-01T08:00:00+00:00
user-0092,97,Văn hóa,VIEW,2025-12-01T10:00:00+00:00
user-0061,453,Y tế,SEARCH,2025-12-01T12:00:00+00:00
user-0132,703,Công nghệ,VIEW,2025-12-01T14:00:00+00:00
user-0288,250,Công nghệ,SEARCH,2025-12-01T16:00:00+00:00
user-0050,163,Khởi nghiệp,FOLLOW,2025-12-01T18:00:00+00:00
user-0014,647,Giáo dục,VIEW,2025-12-01T20:00:00+00:00
user-0170,1000,Khởi nghiệp,FOLLOW,2025-12-01T22:00:00+00:00
user-0094,576,Công nghệ,VIEW,2025-12-02T00:00:00+00:00
user-0239,629,Khởi nghiệp,SEARCH,2025-12-02T02:00:00+00:00
user-0161,791,Văn hóa,FOLLOW,2025-12-02T04:00:00+00:00
user-0041,250,Công nghệ,SEARCH,2025-12-02T06:00:00+00:00
user-0023,79,Môi trường,VIEW,2025-12-02T08:00:00+00:00
user-0258,951,Văn hóa,SEARCH,2025-12-02T10:00:00+00:00
user-0284,306,Môi trường,CONTRIBUTE,2025-12-02T12:00:00+00:00
user-0049,797,Y tế,VIEW,2025-12-02T14:00:00+00:00
user-0210,459,Y tế,VIEW,2025-12-02T16:00:00+00:00
user-0156,308,Văn hóa,VIEW,2025-12-02T18:00:00+00:00
user-0266,600,Văn hóa,VIEW,2025-12-02T20:00:00+00:00
user-0269,509,Văn hóa,VIEW,2025-12-02T22:00:00+00:00
user-0008,818,Môi trường,SEARCH,2025-12-03T00:00:00+00:00
user-0154,619,Môi trường,VIEW,2025-12-03T02:00:00+00:00
user-0291,353,Y tế,VIEW,2025-12-03T04:00:00+00:00
user-0018,29,Văn hóa,VIEW,2025-12-03T06:00:00+00:00
user-0245,872,Y tế,CONTRIBUTE,2025-12-03T08:00:00+00:00
user-0119,170,Giáo dục,FOLLOW,2025-12-03T10:00:00+00:00
user-0063,886,Giáo dục,SEARCH,2025-12-03T12:00:00+00:00
user-0131,759,Môi trường,VIEW,2025-12-03T14:00:00+00:00
user-0134,489,Văn hóa,SEARCH,2025-12-03T16:00:00+00:00
user-0235,101,Môi trường,SEARCH,2025-12-03T18:00:00+00:00
user-0015,384,Giáo dục,VIEW,2025-12-03T20:00:00+00:00
user-0259,960,Y tế,VIEW,2025-12-03T22:00:00+00:00
user-0284,219,Giáo dục,VIEW,2025-12-04T00:00:00+00:00
user-0058,506,Văn hóa,VIEW,2025-12-04T02:00:00+00:00
user-0188,363,Môi trường,FOLLOW,2025-12-04T04:00:00+00:00
user-0232,173,Môi trường,SEARCH,2025-12-04T06:00:00+00:00
user-0087,190,Khởi nghiệp,FOLLOW,2025-12-04T08:00:00+00:00
user-0175,661,Giáo dục,SEARCH,2025-12-04T10:00:00+00:00
user-0117,105,Văn hóa,VIEW,2025-12-04T12:00:00+00:00
user-0017,801,Giáo dục,VIEW,2025-12-04T14:00:00+00:00
user-0115,917,Y tế,SEARCH,2025-12-04T16:00:00+00:00
user-0198,477,Văn hóa,FOLLOW,2025-12-04T18:00:00+00:00
user-0045,669,Y tế,VIEW,2025-12-04T20:00:00+00:00
user-0154,758,Công nghệ,VIEW,2025-12-04T22:00:00+00:00
user-0234,245,Công nghệ,FOLLOW,2025-12-05T00:00:00+00:00
user-0167,955,Môi trường,FOLLOW,2025-12-05T02:00:00+00:00
user-0051,254,Y tế,VIEW,2025-12-05T04:00:00+00:00
user-0087,100,Công nghệ,VIEW,2025-12-05T06:00:00+00:00
user-0254,452,Công nghệ,VIEW,2025-12-05T08:00:00+00:00
user-0234,55,Công nghệ,VIEW,2025-12-05T10:00:00+00:00
user-0256,88,Khởi nghiệp,VIEW,2025-12-05T12:00:00+00:00
user-0193,848,Khởi nghiệp,VIEW,2025-12-05T14:00:00+00:00
user-0054,275,Môi trường,SEARCH,2025-12-05T16:00:00+00:00
user-0035,951,Văn hóa,VIEW,2025-12-05T18:00:00+00:00
user-0263,461,Môi trường,FOLLOW,2025-12-05T20:00:00+00:00
user-0272,772,Công nghệ,VIEW,2025-12-05T22:00:00+00:00
user-0188,685,Văn hóa,SEARCH,2025-12-06T00:00:00+00:00
user-0299,683,Công nghệ,VIEW,2025-12-06T02:00:00+00:00
user-0043,160,Văn hóa,CONTRIBUTE,2025-12-06T04:00:00+00:00
user-0096,844,Y tế,VIEW,2025-12-06T06:00:00+00:00
user-0261,887,Văn hóa,VIEW,2025-12-06T08:00:00+00:00
user-0275,659,Y tế,SEARCH,2025-12-06T10:00:00+00:00
user-0260,439,Công nghệ,VIEW,2025-12-06T12:00:00+00:00
user-0235,145,Công nghệ,VIEW,2025-12-06T14:00:00+00:00
user-0279,192,Văn hóa,VIEW,2025-12-06T16:00:00+00:00
user-0043,879,Văn hóa,VIEW,2025-12-06T18:00:00+00:00
user-0100,52,Giáo dục,SEARCH,2025-12-06T20:00:00+00:00
user-0127,374,Y tế,VIEW,2025-12-06T22:00:00+00:00
user-0165,856,Giáo dục,VIEW,2025-12-07T00:00:00+00:00
user-0255,929,Y tế,VIEW,2025-12-07T02:00:00+00:00
user-0125,990,Y tế,VIEW,2025-12-07T04:00:00+00:00
user-0195,359,Giáo dục,FOLLOW,2025-12-07T06:00:00+00:00
user-0136,530,Văn hóa,FOLLOW,2025-12-07T08:00:00+00:00
user-0031,334,Giáo dục,VIEW,2025-12-07T10:00:00+00:00
user-0041,145,Công nghệ,CONTRIBUTE,2025-12-07T12:00:00+00:00
user-0128,871,Văn hóa,SEARCH,2025-12-07T14:00:00+00:00
user-0202,336,Giáo dục,VIEW,2025-12-07T16:00:00+00:00
user-0257,791,Văn hóa,VIEW,2025-12-07T18:00:00+00:00
user-0081,353,Y tế,VIEW,2025-12-07T20:00:00+00:00
user-0247,924,Giáo dục,FOLLOW,2025-12-07T22:00:00+00:00
user-0085,402,Công nghệ,SEARCH,2025-12-08T00:00:00+00:00
user-0294,231,Môi trường,SEARCH,2025-12-08T02:00:00+00:00
user-0135,476,Môi trường,VIEW,2025-12-08T04:00:00+00:00
user-0166,70,Công nghệ,CONTRIBUTE,2025-12-08T06:00:00+00:00
user-0082,924,Giáo dục,VIEW,2025-12-08T08:00:00+00:00
user-0171,853,Khởi nghiệp,VIEW,2025-12-08T10:00:00+00:00
user-0035,34,Môi trường,FOLLOW,2025-12-08T12:00:00+00:00
user-0111,815,Y tế,SEARCH,2025-12-08T14:00:00+00:00
user-0061,579,Văn hóa,SEARCH,2025-12-08T16:00:00+00:00
user-0286,74,Giáo dục,VIEW,2025-12-08T18:00:00+00:00
user-0118,944,Môi trường,CONTRIBUTE,2025-12-08T20:00:00+00:00
user-0014,403,Y tế,SEARCH,2025-12-08T22:00:00+00:00
user-0060,432,Văn hóa,VIEW,2025-12-09T00:00:00+00:00
user-0081,712,Văn hóa,VIEW,2025-12-09T02:00:00+00:00
user-0006,665,Giáo dục,FOLLOW,2025-12-09T04:00:00+00:00
user-0275,760,Công nghệ,SEARCH,2025-12-09T06:00:00+00:00
user-0156,308,Văn hóa,FOLLOW,2025-12-09T08:00:00+00:00
user-0157,608,Công nghệ,VIEW,2025-12-09T10:00:00+00:00
user-0066,705,Khởi nghiệp,SEARCH,2025-12-09T12:00:00+00:00
user-0184,221,Giáo dục,VIEW,2025-12-09T14:00:00+00:00
user-0290,389,Khởi nghiệp,VIEW,2025-12-09T16:00:00+00:00
user-0107,321,Môi trường,VIEW,2025-12-09T18:00:00+00:00
user-0248,922,Môi trường,VIEW,2025-12-09T20:00:00+00:00
user-0122,363,Môi trường,VIEW,2025-12-09T22:00:00+00:00
user-0047,470,Giáo dục,VIEW,2025-12-10T00:00:00+00:00
user-0201,173,Môi trường,SEARCH,2025-12-10T02:00:00+00:00
user-0037,519,Công nghệ,VIEW,2025-12-10T04:00:00+00:00
user-0120,805,Khởi nghiệp,VIEW,2025-12-10T06:00:00+00:00
user-0180,472,Khởi nghiệp,VIEW,2025-12-10T08:00:00+00:00
user-0016,583,Giáo dục,VIEW,2025-12-10T10:00:00+00:00
user-0067,681,Khởi nghiệp,VIEW,2025-12-10T12:00:00+00:00
user-0179,677,Y tế,FOLLOW,2025-12-10T14:00:00+00:00
user-0036,489,Văn hóa,VIEW,2025-12-10T16:00:00+00:00
user-0280,367,Khởi nghiệp,VIEW,2025-12-10T18:00:00+00:00
user-0275,122,Y tế,VIEW,2025-12-10T20:00:00+00:00
user-0002,467,Y tế,SEARCH,2025-12-10T22:00:00+00:00
user-0285,111,Công nghệ,FOLLOW,2025-12-11T00:00:00+00:00
user-0226,459,Y tế,VIEW,2025-12-11T02:00:00+00:00
user-0160,979,Y tế,VIEW,2025-12-11T04:00:00+00:00
user-0159,506,Văn hóa,VIEW,2025-12-11T06:00:00+00:00
user-0205,619,Môi trường,SEARCH,2025-12-11T08:00:00+00:00
user-0085,73,Công nghệ,VIEW,2025-12-11T10:00:00+00:00
user-0051,35,Văn hóa,FOLLOW,2025-12-11T12:00:00+00:00
user-0214,124,Khởi nghiệp,VIEW,2025-12-11T14:00:00+00:00
user-0136,802,Môi trường,SEARCH,2025-12-11T16:00:00+00:00
user-0121,294,Khởi nghiệp,SEARCH,2025-12-11T18:00:00+00:00
user-0283,405,Giáo dục,VIEW,2025-12-11T20:00:00+00:00
user-0158,482,Văn hóa,SEARCH,2025-12-11T22:00:00+00:00
user-0057,702,Y tế,VIEW,2025-12-12T00:00:00+00:00
user-0002,728,Môi trường,SEARCH,2025-12-12T02:00:00+00:00
user-0292,899,Y tế,VIEW,2025-12-12T04:00:00+00:00
user-0087,575,Môi trường,VIEW,2025-12-12T06:00:00+00:00
user-0081,918,Khởi nghiệp,CONTRIBUTE,2025-12-12T08:00:00+00:00
user-0035,674,Công nghệ,VIEW,2025-12-12T10:00:00+00:00
user-0170,404,Môi trường,FOLLOW,2025-12-12T12:00:00+00:00
user-0213,744,Giáo dục,VIEW,2025-12-12T14:00:00+00:00
user-0252,736,Môi trường,VIEW,2025-12-12T16:00:00+00:00
user-0261,377,Môi trường,SEARCH,2025-12-12T18:00:00+00:00
user-0043,977,Văn hóa,VIEW,2025-12-12T20:00:00+00:00
user-0134,419,Môi trường,VIEW,2025-12-12T22:00:00+00:00
user-0175,433,Khởi nghiệp,VIEW,2025-12-13T00:00:00+00:00
user-0200,138,Y tế,VIEW,2025-12-13T02:00:00+00:00
user-0170,214,Công nghệ,VIEW,2025-12-13T04:00:00+00:00
user-0200,649,Khởi nghiệp,FOLLOW,2025-12-13T06:00:00+00:00
user-0073,278,Giáo dục,VIEW,2025-12-13T08:00:00+00:00
user-0037,412,Y tế,SEARCH,2025-12-13T10:00:00+00:00
user-0213,336,Giáo dục,SEARCH,2025-12-13T12:00:00+00:00
user-0208,775,Công nghệ,VIEW,2025-12-13T14:00:00+00:00
user-0059,606,Khởi nghiệp,SEARCH,2025-12-13T16:00:00+00:00
user-0249,331,Y tế,SEARCH,2025-12-13T18:00:00+00:00
user-0061,535,Môi trường,VIEW,2025-12-13T20:00:00+00:00
user-0010,510,Giáo dục,FOLLOW,2025-12-13T22:00:00+00:00
user-0178,288,Môi trường,FOLLOW,2025-12-14T00:00:00+00:00
user-0279,724,Giáo dục,FOLLOW,2025-12-14T02:00:00+00:00
user-0109,247,Văn hóa,VIEW,2025-12-14T04:00:00+00:00
user-0087,499,Giáo dục,VIEW,2025-12-14T06:00:00+00:00
user-0237,412,Y tế,VIEW,2025-12-14T08:00:00+00:00
user-0210,437,Văn hóa,VIEW,2025-12-14T10:00:00+00:00
user-0013,628,Y tế,VIEW,2025-12-14T12:00:00+00:00
user-0008,58,Văn hóa,FOLLOW,2025-12-14T14:00:00+00:00
user-0035,123,Môi trường,VIEW,2025-12-14T16:00:00+00:00
user-0173,505,Khởi nghiệp,VIEW,2025-12-14T18:00:00+00:00
user-0068,586,Giáo dục,VIEW,2025-12-14T20:00:00+00:00
user-0284,563,Giáo dục,FOLLOW,2025-12-14T22:00:00+00:00
user-0167,215,Môi trường,VIEW,2025-12-15T00:00:00+00:00
user-0112,251,Văn hóa,VIEW,2025-12-15T02:00:00+00:00
user-0243,377,Môi trường,FOLLOW,2025-12-15T04:00:00+00:00
user-0111,62,Công nghệ,CONTRIBUTE,2025-12-15T06:00:00+00:00
user-0073,857,Giáo dục,FOLLOW,2025-12-15T08:00:00+00:00
user-0217,551,Môi trường,FOLLOW,2025-12-15T10:00:00+00:00
user-0121,467,Y tế,SEARCH,2025-12-15T12:00:00+00:00
user-0012,397,Công nghệ,VIEW,2025-12-15T14:00:00+00:00
user-0003,753,Giáo dục,VIEW,2025-12-15T16:00:00+00:00
user-0009,204,Văn hóa,VIEW,2025-12-15T18:00:00+00:00
user-0082,777,Giáo dục,VIEW,2025-12-15T20:00:00+00:00
user-0260,955,Môi trường,SEARCH,2025-12-15T22:00:00+00:00
user-0277,760,Công nghệ,VIEW,2025-12-16T00:00:00+00:00
user-0267,303,Khởi nghiệp,CONTRIBUTE,2025-12-16T02:00:00+00:00
user-0162,897,Môi trường,VIEW,2025-12-16T04:00:00+00:00
user-0080,919,Công nghệ,VIEW,2025-12-16T06:00:00+00:00
user-0059,555,Văn hóa,VIEW,2025-12-16T08:00:00+00:00
user-0270,905,Môi trường,SEARCH,2025-12-16T10:00:00+00:00
user-0063,593,Môi trường,VIEW,2025-12-16T12:00:00+00:00
user-0100,15,Khởi nghiệp,FOLLOW,2025-12-16T14:00:00+00:00
user-0186,60,Khởi nghiệp,VIEW,2025-12-16T16:00:00+00:00
user-0216,915,Khởi nghiệp,VIEW,2025-12-16T18:00:00+00:00
user-0190,650,Văn hóa,VIEW,2025-12-16T20:00:00+00:00
user-0291,99,Y tế,SEARCH,2025-12-16T22:00:00+00:00
user-0129,190,Khởi nghiệp,SEARCH,2025-12-17T00:00:00+00:00
user-0100,344,Khởi nghiệp,CONTRIBUTE,2025-12-17T02:00:00+00:00
user-0017,239,Giáo dục,SEARCH,2025-12-17T04:00:00+00:00
user-0113,591,Khởi nghiệp,VIEW,2025-12-17T06:00:00+00:00
user-0185,398,Văn hóa,VIEW,2025-12-17T08:00:00+00:00
user-0271,817,Y tế,VIEW,2025-12-17T10:00:00+00:00
user-0147,492,Giáo dục,SEARCH,2025-12-17T12:00:00+00:00
user-0009,417,Văn hóa,VIEW,2025-12-17T14:00:00+00:00
user-0217,272,Công nghệ,VIEW,2025-12-17T16:00:00+00:00
user-0208,302,Công nghệ,SEARCH,2025-12-17T18:00:00+00:00
user-0241,399,Văn hóa,VIEW,2025-12-17T20:00:00+00:00
user-0186,373,Khởi nghiệp,VIEW,2025-12-17T22:00:00+00:00
user-0285,563,Giáo dục,CONTRIBUTE,2025-12-18T00:00:00+00:00
user-0116,837,Khởi nghiệp,SEARCH,2025-12-18T02:00:00+00:00
user-0199,738,Môi trường,FOLLOW,2025-12-18T04:00:00+00:00
user-0161,858,Giáo dục,VIEW,2025-12-18T06:00:00+00:00
user-0215,884,Công nghệ,FOLLOW,2025-12-18T08:00:00+00:00
user-0145,240,Khởi nghiệp,SEARCH,2025-12-18T10:00:00+00:00
user-0013,764,Khởi nghiệp,VIEW,2025-12-18T12:00:00+00:00
user-0129,629,Khởi nghiệp,VIEW,2025-12-18T14:00:00+00:00
user-0172,278,Giáo dục,VIEW,2025-12-18T16:00:00+00:00
user-0082,586,Giáo dục,VIEW,2025-12-18T18:00:00+00:00
user-0211,97,Văn hóa,VIEW,2025-12-18T20:00:00+00:00
user-0016,220,Văn hóa,SEARCH,2025-12-18T22:00:00+00:00
user-0181,639,Công nghệ,VIEW,2025-12-19T00:00:00+00:00
user-0175,925,Văn hóa,CONTRIBUTE,2025-12-19T02:00:00+00:00
user-0013,260,Khởi nghiệp,VIEW,2025-12-19T04:00:00+00:00
user-0284,173,Môi trường,VIEW,2025-12-19T06:00:00+00:00
user-0191,520,Môi trường,SEARCH,2025-12-19T08:00:00+00:00
user-0292,729,Khởi nghiệp,VIEW,2025-12-19T10:00:00+00:00
user-0127,299,Y tế,VIEW,2025-12-19T12:00:00+00:00
user-0150,608,Công nghệ,CONTRIBUTE,2025-12-19T14:00:00+00:00
user-0062,435,Môi trường,FOLLOW,2025-12-19T16:00:00+00:00
user-0278,411,Môi trường,VIEW,2025-12-19T18:00:00+00:00
user-0057,189,Khởi nghiệp,VIEW,2025-12-19T20:00:00+00:00
user-0260,160,Văn hóa,FOLLOW,2025-12-19T22:00:00+00:00
user-0131,940,Môi trường,VIEW,2025-12-20T00:00:00+00:00
user-0282,472,Khởi nghiệp,VIEW,2025-12-20T02:00:00+00:00
user-0030,424,Y tế,SEARCH,2025-12-20T04:00:00+00:00
user-0067,38,Khởi nghiệp,VIEW,2025-12-20T06:00:00+00:00
user-0223,823,Công nghệ,SEARCH,2025-12-20T08:00:00+00:00
user-0227,716,Giáo dục,SEARCH,2025-12-20T10:00:00+00:00
